"STATION","NAME","location","LATITUDE","LONGITUDE","ELEVATION","nrows","min.date","max.date","AWND.n","DAPR.n","DASF.n","EVAP.n","FMTM.n","MDPR.n","MDSF.n","MNPN.n","MXPN.n","PGTM.n","PRCP.n","SN32.n","SN52.n","SNOW.n","SNWD.n","SX32.n","SX52.n","TAVG.n","TMAX.n","TMIN.n","TOBS.n","WDF2.n","WDF5.n","WDMV.n","WESD.n","WESF.n","WSF2.n","WSF5.n","WSFG.n","WT01.n","WT02.n","WT03.n","WT04.n","WT05.n","WT06.n","WT07.n","WT08.n","WT09.n","WT10.n","WT11.n","WT13.n","WT14.n","WT15.n","WT16.n","WT17.n","WT18.n","WT19.n","WT21.n","WT22.n","SN53.n","SX53.n","tavg2.n","ZCTA5CE10","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","GEOID","community"
"US1ILDP0114","BLOOMINGDALE 0.5 ESE, IL US","(41.9474,-88.0769)",41.9474,-88.0769,233.8,184,2013-06-13,2014-08-11,0,0,0,0,0,0,0,0,0,0,184,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60108,17,43,841110,2,170438411102,NA
"US1ILDP0117","ELMHURST 2.0 SE, IL US","(41.8752,-87.9211)",41.8752,-87.9211,211.5,1175,2013-10-22,2018-12-30,0,0,0,0,0,0,0,0,0,0,1175,0,0,572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60126,17,43,844001,1,170438440011,NA
"US1ILDP0118","DARIEN 0.4 SSE, IL US","(41.7431,-87.9746)",41.7431,-87.9746,228.6,1886,2013-10-31,2018-12-29,0,0,0,0,0,0,0,0,0,0,1886,0,0,1227,320,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60561,17,43,845807,5,170438458075,NA
"US1ILDP0127","DOWNERS GROVE 0.4 NNE, IL US","(41.8033,-88.0154)",41.8033,-88.0154,227.7,1550,2014-10-03,2018-12-30,0,0,0,0,0,0,0,0,0,0,1550,0,0,1547,1545,0,0,0,0,0,0,0,0,0,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60515,17,43,844802,1,170438448021,NA
"US1ILDP0128","NAPERVILLE 3.7 NW, IL US","(41.7943,-88.2112)",41.7943,-88.2112,216.7,220,2015-02-17,2016-03-10,0,0,0,0,0,0,0,0,0,0,218,0,0,153,27,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60563,17,43,846410,2,170438464102,NA
"US1ILDP0132","WHEATON 2.0 NNE, IL US","(41.8798,-88.0863)",41.8798,-88.0863,241.4,1285,2015-06-25,2018-12-30,0,0,0,0,0,0,0,0,0,0,1285,0,0,1103,1091,0,0,0,0,0,0,0,0,0,849,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60187,17,43,841901,2,170438419012,NA
"US1ILDP0135","DOWNERS GROVE 3.1 SSE, IL US","(41.7533,-88.0021)",41.7533,-88.0021,236.8,396,2015-12-28,2017-02-13,0,0,0,0,0,0,0,0,0,0,396,0,0,59,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60516,17,43,845704,2,170438457042,NA
"US1ILDP0139","WESTMONT 1.1 SSW, IL US","(41.7825,-87.985)",41.7825,-87.985,229.8,840,2016-05-25,2018-12-23,0,0,0,0,0,0,0,0,0,0,839,0,0,551,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60559,17,43,845602,2,170438456022,NA
"US1ILDP0140","NAPERVILLE 3.0 SE, IL US","(41.7349,-88.1085)",41.7349,-88.1085,219.8,173,2016-06-03,2018-07-22,0,0,0,0,0,0,0,0,0,0,173,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60565,17,43,846201,2,170438462012,NA
"US1ILDP0141","GLEN ELLYN 1.1 WSW, IL US","(41.8634,-88.0829)",41.8634,-88.0829,213.4,878,2016-06-23,2018-12-29,0,0,0,0,0,0,0,0,0,0,878,0,0,473,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60187,17,43,842400,2,170438424002,NA
"US1ILDP0144","GLEN ELLYN 2.2 SSE, IL US","(41.8353,-88.0509)",41.8353,-88.0509,208.8,105,2016-08-24,2017-10-15,0,0,0,0,0,0,0,0,0,0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60137,17,43,842708,1,170438427081,NA
"US1ILDP0145","LISLE 0.8 SW, IL US","(41.783,-88.0972)",41.783,-88.0972,224.6,426,2017-01-24,2018-12-24,0,0,0,0,0,0,0,0,0,0,426,0,0,263,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60532,17,43,846104,1,170438461041,NA
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","(41.9397,-88.0666)",41.9397,-88.0666,221,424,2017-09-03,2018-12-28,0,0,0,0,0,0,0,0,0,0,423,0,0,269,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60108,17,43,841109,2,170438411092,NA
"US1ILLK0011","LINCOLNSHIRE 0.9 N, IL US","(42.2082,-87.9188)",42.2082,-87.9188,209.1,3395,2007-03-03,2018-12-10,0,0,0,0,0,0,0,0,0,0,3395,0,0,2441,850,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60069,17,97,866200,1,170978662001,NA
"US1ILLK0015","BANNOCKBURN 0.5 ESE, IL US","(42.1896,-87.86)",42.1896,-87.86,205.1,1224,2007-09-26,2018-11-07,0,0,0,0,0,0,0,0,0,0,1224,0,0,702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60015,17,97,864801,1,170978648011,NA
"US1ILLK0016","BUFFALO GROVE 1.5 N, IL US","(42.188,-87.959)",42.188,-87.959,213.1,4172,2007-02-11,2018-12-30,0,0,0,0,0,0,0,0,0,0,4172,0,0,3021,1213,0,0,0,0,0,0,0,0,0,282,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60089,17,97,864520,1,170978645201,NA
"US1ILLK0025","LINCOLNSHIRE 1.3 WSW, IL US","(42.1913,-87.9403)",42.1913,-87.9403,205.1,3937,2006-10-01,2017-12-05,0,0,0,0,0,0,0,0,0,0,3937,0,0,2914,269,0,0,0,0,0,0,0,0,0,29,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60069,17,97,864521,1,170978645211,NA
"US1ILLK0039","RIVERWOODS 0.4 ENE, IL US","(42.1726,-87.8884)",42.1726,-87.8884,210.9,3398,2008-04-12,2018-12-30,0,0,0,0,0,0,0,0,0,0,3395,0,0,2357,731,0,0,0,0,0,0,0,0,0,25,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60015,17,97,864522,2,170978645222,NA
"US1ILLK0068","HIGHWOOD 0.3 WSW, IL US","(42.2097,-87.8177)",42.2097,-87.8177,205.7,161,2012-04-15,2013-02-27,0,0,0,0,0,0,0,0,0,0,160,0,0,103,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60040,17,97,865200,1,170978652001,NA
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","(42.1984,-87.814)",42.1984,-87.814,210,2447,2012-04-14,2018-12-30,0,0,0,0,0,0,0,0,0,0,2386,0,0,2264,1671,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60040,17,97,865200,3,170978652003,NA
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","(42.1611,-87.9394)",42.1611,-87.9394,201.5,253,2018-04-22,2018-12-30,0,0,0,0,0,0,0,0,0,0,253,0,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60089,17,97,864520,3,170978645203,NA
"US1ILWL0004","LOCKPORT 0.3 SSW, IL US","(41.5851,-88.0497)",41.5851,-88.0497,203,1152,2007-04-15,2010-12-10,0,0,0,0,0,0,0,0,0,0,1152,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60441,17,197,880601,1,171978806011,NA
"US1ILWL0016","HOMER GLEN 0.8 ENE, IL US","(41.6274,-87.9281)",41.6274,-87.9281,225.9,3851,2007-03-13,2018-12-28,0,0,0,0,0,0,0,0,0,0,3849,0,0,2613,378,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60491,17,197,881011,2,171978810112,NA
"US1ILWL0018","CRETE 1.4 SW, IL US","(41.4411,-87.6379)",41.4411,-87.6379,226.2,236,2007-04-16,2008-09-20,0,0,0,0,0,0,0,0,0,0,236,0,0,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883809,2,171978838092,NA
"US1ILWL0025","CRETE 2.6 E, IL US","(41.4468,-87.5657)",41.4468,-87.5657,212.8,4145,2007-05-18,2018-12-30,0,0,0,0,0,0,0,0,0,0,4145,0,0,2946,965,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883806,3,171978838063,NA
"US1ILWL0031","BOLINGBROOK 3.5 W, IL US","(41.6935,-88.1444)",41.6935,-88.1444,199,1082,2007-10-03,2010-09-24,0,0,0,0,0,0,0,0,0,0,1082,0,0,860,260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60490,17,197,880120,2,171978801202,NA
"US1ILWL0036","HOMER GLEN 3.9 WNW, IL US","(41.6375,-88.0029)",41.6375,-88.0029,217,2217,2008-01-04,2015-08-19,0,0,0,0,0,0,0,0,0,0,2217,0,0,2158,1872,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60491,17,197,881001,2,171978810012,NA
"US1ILWL0039","HOMER GLEN 1.4 NNW, IL US","(41.6385,-87.9399)",41.6385,-87.9399,209.1,330,2008-04-30,2010-10-02,0,0,0,0,0,0,0,0,0,0,329,0,0,228,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60491,17,197,881005,3,171978810053,NA
"US1ILWL0042","MOKENA 1.3 W, IL US","(41.5313,-87.9012)",41.5313,-87.9012,217.9,1111,2008-04-07,2018-02-11,0,0,0,0,0,0,0,0,0,0,1107,0,0,738,46,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60448,17,197,883517,2,171978835172,NA
"US1ILWL0044","NAPERVILLE 3.6 SSW, IL US","(41.7146,-88.1807)",41.7146,-88.1807,207.9,1191,2008-04-08,2013-06-07,0,0,0,0,0,0,0,0,0,0,1191,0,0,763,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60564,17,197,880303,2,171978803032,NA
"US1ILWL0050","LOCKPORT 3.3 ESE, IL US","(41.5771,-87.9855)",41.5771,-87.9855,223.1,1369,2009-06-03,2016-12-01,0,0,0,0,0,0,0,0,0,0,1369,0,0,655,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60441,17,197,881010,1,171978810101,NA
"US1ILWL0053","BOLINGBROOK 0.9 WNW, IL US","(41.7039,-88.0937)",41.7039,-88.0937,219.2,394,2009-11-18,2012-01-11,0,0,0,0,0,0,0,0,0,0,394,0,0,281,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60440,17,197,880106,1,171978801061,NA
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","(41.604,-88.149)",41.604,-88.149,189.3,2210,2010-04-02,2018-12-02,0,0,0,0,0,0,0,0,0,0,2208,0,0,1001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60544,17,197,880410,2,171978804102,NA
"US1ILWL0059","NEW LENOX 1.4 SE, IL US","(41.5024,-87.9686)",41.5024,-87.9686,217.3,200,2010-03-29,2010-10-27,0,0,0,0,0,0,0,0,0,0,200,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881112,1,171978811121,NA
"US1ILWL0063","NEW LENOX 1.8 SE, IL US","(41.4996,-87.9603)",41.4996,-87.9603,213.7,3146,2010-03-27,2018-12-30,0,0,0,0,0,0,0,0,0,0,3145,0,0,2566,1819,0,0,0,0,0,0,0,0,0,1467,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881113,2,171978811132,NA
"US1ILWL0065","CRETE 2.6 SSW, IL US","(41.4171,-87.63)",41.4171,-87.63,230.4,812,2010-04-01,2018-10-08,0,0,0,0,0,0,0,0,0,0,811,0,0,439,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883808,1,171978838081,NA
"US1ILWL0066","FRANKFORT 2.0 NNE, IL US","(41.5239,-87.8195)",41.5239,-87.8195,211.8,363,2010-04-10,2012-09-18,0,0,0,0,0,0,0,0,0,0,363,0,0,207,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60423,17,197,883513,1,171978835131,NA
"US1ILWL0070","FRANKFORT 2.2 WSW, IL US","(41.4891,-87.8766)",41.4891,-87.8766,237.7,101,2010-04-27,2010-08-27,0,0,0,0,0,0,0,0,0,0,101,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60423,17,197,883516,1,171978835161,NA
"US1ILWL0072","NEW LENOX 2.9 ENE, IL US","(41.5303,-87.9296)",41.5303,-87.9296,211.8,1570,2010-05-21,2018-11-16,0,0,0,0,0,0,0,0,0,0,1569,0,0,916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881105,3,171978811053,NA
"US1ILWL0080","LOCKPORT 1.3 SE, IL US","(41.5745,-88.033)",41.5745,-88.033,208.2,2736,2011-03-29,2018-12-30,0,0,0,0,0,0,0,0,0,0,2736,0,0,1971,897,0,0,0,0,0,0,0,0,0,46,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60441,17,197,880701,1,171978807011,NA
"US1ILWL0082","ORLAND PARK 4.6 WNW, IL US","(41.6433,-87.9281)",41.6433,-87.9281,209.4,1232,2011-04-08,2015-01-03,0,0,0,0,0,0,0,0,0,0,1230,0,0,798,50,0,0,0,0,0,0,0,0,0,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60467,17,197,881006,1,171978810061,NA
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","(41.7062,-88.1734)",41.7062,-88.1734,203,2323,2012-03-20,2018-12-30,0,0,0,0,0,0,0,0,0,0,2323,0,0,1513,66,0,0,0,0,0,0,0,0,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60564,17,197,880305,2,171978803052,NA
"US1ILWL0093","NEW LENOX 4.2 SE, IL US","(41.4681,-87.9378)",41.4681,-87.9378,219.8,1573,2012-04-16,2018-07-27,0,0,0,0,0,0,0,0,0,0,1570,0,0,1311,1027,0,0,0,0,0,0,0,0,0,1014,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,883510,1,171978835101,NA
"US1ILWL0095","JOLIET 1.4 ENE, IL US","(41.5355,-88.0976)",41.5355,-88.0976,197.8,277,2011-08-03,2013-03-21,0,0,0,0,0,0,0,0,0,0,275,0,0,277,244,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60435,17,197,881800,2,171978818002,NA
"US1ILWL0097","NEW LENOX 3.3 E, IL US","(41.5193,-87.9193)",41.5193,-87.9193,207,2407,2012-04-26,2018-12-30,0,0,0,0,0,0,0,0,0,0,2407,0,0,1836,908,0,0,0,0,0,0,0,0,0,601,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881105,3,171978811053,NA
"US1ILWL0103","JOLIET 1.8 NNE, IL US","(41.5519,-88.1106)",41.5519,-88.1106,196.6,469,2012-05-18,2016-12-20,0,0,0,0,0,0,0,0,0,0,469,0,0,250,37,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60435,17,197,881402,3,171978814023,NA
"US1ILWL0106","FRANKFORT 2.3 ENE, IL US","(41.5105,-87.7962)",41.5105,-87.7962,221.3,145,2013-05-30,2014-09-21,0,0,0,0,0,0,0,0,0,0,145,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60423,17,197,883505,5,171978835055,NA
"US1ILWL0111","NEW LENOX 1.0 NE, IL US","(41.5272,-87.9676)",41.5272,-87.9676,207.9,287,2014-04-09,2015-02-06,0,0,0,0,0,0,0,0,0,0,287,0,0,170,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881107,2,171978811072,NA
"US1ILWL0112","BOLINGBROOK 0.5 ESE, IL US","(41.6963,-88.0688)",41.6963,-88.0688,216.7,102,2014-03-31,2014-07-23,0,0,0,0,0,0,0,0,0,0,102,0,0,69,35,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60440,17,197,880115,1,171978801151,NA
"US1ILWL0115","BOLINGBROOK 2.2 NE, IL US","(41.7235,-88.0482)",41.7235,-88.0482,227.1,104,2014-04-24,2014-11-06,0,0,0,0,0,0,0,0,0,0,104,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60440,17,197,880109,3,171978801093,NA
"US1ILWL0119","HOMER GLEN 1.6 NW, IL US","(41.6241,-87.9553)",41.6241,-87.9553,217.6,1378,2014-04-20,2018-12-28,0,0,0,0,0,0,0,0,0,0,1378,0,0,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60491,17,197,881002,1,171978810021,NA
"US1ILWL0121","MONEE 4.9 W, IL US","(41.4147,-87.8479)",41.4147,-87.8479,221,1545,2014-07-01,2018-12-30,0,0,0,0,0,0,0,0,0,0,1545,0,0,837,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60449,17,197,883507,2,171978835072,NA
"US1ILWL0131","HOMER GLEN 0.7 NNE, IL US","(41.6084,-87.9327)",41.6084,-87.9327,230.7,1098,2015-12-11,2018-12-30,0,0,0,0,0,0,0,0,0,0,1097,0,0,750,204,0,0,0,0,0,0,0,0,0,88,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60491,17,197,881012,3,171978810123,NA
"US1ILWL0135","PLAINFIELD 3.2 NNE, IL US","(41.657,-88.1768)",41.657,-88.1768,190.5,180,2016-09-23,2018-05-18,0,0,0,0,0,0,0,0,0,0,180,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60490,17,197,880308,2,171978803082,NA
"US1ILWL0136","CRETE 3.3 ENE FRANKTUARY FARM, IL US","(41.4663,-87.5544)",41.4663,-87.5544,207,569,2017-05-24,2018-12-30,0,0,0,0,0,0,0,0,0,0,569,0,0,397,79,0,0,0,0,0,0,0,0,0,71,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883806,3,171978838063,NA
"US1ILWL0137","NAPERVILLE 2.8 SSW, IL US","(41.7243,-88.1711)",41.7243,-88.1711,208.5,542,2017-05-08,2018-12-30,0,0,0,0,0,0,0,0,0,0,542,0,0,379,22,0,0,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60564,17,197,880303,1,171978803031,NA
"US1ILWL0138","CRETE 2.7 W, IL US","(41.4457,-87.6658)",41.4457,-87.6658,228.9,421,2017-10-08,2018-12-30,0,0,0,0,0,0,0,0,0,0,421,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883804,2,171978838042,NA
"US1ILWL0140","CRETE 3.7 SSE, IL US","(41.4048,-87.5843)",41.4048,-87.5843,220.1,416,2017-10-11,2018-12-30,0,0,0,0,0,0,0,0,0,0,416,0,0,248,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60417,17,197,883808,1,171978838081,NA
"US1ILWL0142","MOKENA 3.4 WNW, IL US","(41.5545,-87.9339)",41.5545,-87.9339,207.6,299,2018-01-23,2018-12-30,0,0,0,0,0,0,0,0,0,0,298,0,0,187,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60448,17,197,881105,1,171978811051,NA
"US1ILWL0147","NEW LENOX 2.0 ESE, IL US","(41.5036,-87.9513)",41.5036,-87.9513,218.2,154,2018-07-05,2018-12-23,0,0,0,0,0,0,0,0,0,0,154,0,0,94,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60451,17,197,881115,2,171978811152,NA
"US1INLK0001","SCHERERVILLE 2.5 SE, IN US","(41.4616,-87.4167)",41.4616,-87.4167,217,311,2006-05-25,2007-10-17,0,0,0,0,0,0,0,0,0,0,311,0,0,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,NA,NA,NA,NA,NA,NA
"US1INLK0008","HAMMOND 3.0 SW, IN US","(41.5865,-87.5243)",41.5865,-87.5243,185.9,2217,2006-09-08,2013-01-11,0,0,0,0,0,0,0,0,0,0,2216,0,0,1873,826,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46324,NA,NA,NA,NA,NA,NA
"US1INLK0015","DYER 1.0 WNW, IN US","(41.5067,-87.5248)",41.5067,-87.5248,192,3941,2007-08-18,2018-12-30,0,0,0,0,0,0,0,0,0,0,3931,0,0,3141,1591,0,0,0,0,0,0,0,0,0,94,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46311,NA,NA,NA,NA,NA,NA
"US1INLK0018","HIGHLAND 1.1 S, IN US","(41.5336,-87.4552)",41.5336,-87.4552,189.9,870,2007-03-28,2015-09-19,0,0,0,0,0,0,0,0,0,0,870,0,0,706,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322,NA,NA,NA,NA,NA,NA
"US1INLK0019","SCHERERVILLE 2.0 WSW, IN US","(41.4761,-87.4819)",41.4761,-87.4819,203.9,2154,2007-04-22,2014-01-09,0,0,0,0,0,0,0,0,0,0,1938,0,0,1708,417,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,NA,NA,NA,NA,NA,NA
"US1INLK0025","MUNSTER 0.8 SSE, IN US","(41.5356,-87.4989)",41.5356,-87.4989,187.1,1899,2007-05-25,2015-01-19,0,0,0,0,0,0,0,0,0,0,1899,0,0,1504,407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46321,NA,NA,NA,NA,NA,NA
"US1INLK0027","SCHERERVILLE 0.6 SSW, IN US","(41.4811,-87.4529)",41.4811,-87.4529,206,747,2007-07-10,2014-08-23,0,0,0,0,0,0,0,0,0,0,747,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,NA,NA,NA,NA,NA,NA
"US1INLK0029","CROWN POINT 3.1 WSW, IN US","(41.4125,-87.4157)",41.4125,-87.4157,218.5,486,2008-02-06,2011-12-09,0,0,0,0,0,0,0,0,0,0,485,0,0,395,30,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,NA,NA,NA,NA,NA,NA
