"","trap.name","lat","lng","lat.lng.src","satellite.ind","trap_type","date","erraticus.NumMosquitos","pipiens.NumMosquitos","pipiens_restuans.NumMosquitos","restuans.NumMosquitos","salinarius.NumMosquitos","tarsalis.NumMosquitos","territans.NumMosquitos","unspecified.NumMosquitos","tot.NumMosquitos","erraticus.WnvPresent","pipiens.WnvPresent","pipiens_restuans.WnvPresent","restuans.WnvPresent","salinarius.WnvPresent","tarsalis.WnvPresent","territans.WnvPresent","unspecified.WnvPresent","any.WnvPresent","mo","wk","day.of.wk","day.of.wk.name","location","yr"
"7391","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-08-02,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7392","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-08-09,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7393","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-08-16,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7394","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-08-30,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7395","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-09-13,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7396","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-09-20,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7397","T102","41.695494070048184","-87.60908176561364","CDPH",FALSE,"GRAVID",2018-09-27,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,5,"Wed","(41.695494070048184,-87.60908176561364)",2018
"7398","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-01,0,88,378,43,0,0,1,0,510,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,4,"Tue","(41.6863678,-87.5363922)",2007
"7399","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-02,0,70,266,1,0,0,1,0,338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.6863678,-87.5363922)",2007
"7400","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-08,0,110,137,2,0,0,0,0,249,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,32,4,"Tue","(41.6863678,-87.5363922)",2007
"7401","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-15,0,157,253,0,1,0,6,0,417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,4,"Tue","(41.6863678,-87.5363922)",2007
"7402","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-17,0,50,0,0,0,0,0,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.6863678,-87.5363922)",2007
"7403","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-22,0,209,230,0,0,0,2,0,441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,4,"Tue","(41.6863678,-87.5363922)",2007
"7404","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-08-28,0,421,399,0,0,0,2,0,822,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,35,3,"Mon","(41.6863678,-87.5363922)",2007
"7405","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-09-05,0,23,28,0,0,0,0,0,51,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,36,4,"Tue","(41.6863678,-87.5363922)",2007
"7406","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-09-12,0,41,0,0,0,0,0,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,4,"Tue","(41.6863678,-87.5363922)",2007
"7407","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-09-19,0,2,6,0,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,4,"Tue","(41.6863678,-87.5363922)",2007
"7408","T103","41.6863678","-87.5363922","Google",FALSE,"GRAVID",2007-10-04,0,11,15,0,0,0,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,5,"Wed","(41.6863678,-87.5363922)",2007
"7409","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-07-25,0,10,0,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7410","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-01,0,1,22,3,1,0,0,0,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7411","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-02,0,3,21,1,0,0,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.67237617579695,-87.57547737657654)",2007
"7412","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-08,0,8,2,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7413","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-15,0,3,7,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7414","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-22,0,13,6,0,0,0,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7415","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-08-28,0,2,7,0,0,0,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,3,"Mon","(41.67237617579695,-87.57547737657654)",2007
"7416","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-09-05,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7417","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-09-12,0,1,3,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7418","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-09-19,0,0,4,0,0,0,2,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,4,"Tue","(41.67237617579695,-87.57547737657654)",2007
"7419","T104","41.67237617579695","-87.57547737657654","CDPH",FALSE,"GRAVID",2007-10-09,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,41,3,"Mon","(41.67237617579695,-87.57547737657654)",2007
"7420","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-07-25,0,1,2,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7421","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-01,0,1,2,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7422","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-02,0,2,3,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.729263505561725,-87.60345868977669)",2007
"7423","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-08,0,9,10,0,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7424","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-15,0,9,4,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7425","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-22,0,4,3,0,0,0,0,0,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7426","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-08-28,0,2,4,0,0,0,0,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,35,3,"Mon","(41.729263505561725,-87.60345868977669)",2007
"7427","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-09-05,0,2,2,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7428","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-09-12,0,3,0,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7429","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-09-19,0,2,0,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,4,"Tue","(41.729263505561725,-87.60345868977669)",2007
"7430","T107","41.729263505561725","-87.60345868977669","CDPH",FALSE,"GRAVID",2007-10-09,0,3,1,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,41,3,"Mon","(41.729263505561725,-87.60345868977669)",2007
"7431","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-07-11,0,0,5,1,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7432","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-07-19,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,5,"Wed","(41.79821072626856,-87.73692496319906)",2007
"7433","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-07-27,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,6,"Thu","(41.79821072626856,-87.73692496319906)",2007
"7434","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-08-01,0,5,51,3,0,0,3,0,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7435","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-08-07,0,0,21,0,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,3,"Mon","(41.79821072626856,-87.73692496319906)",2007
"7436","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-08-15,0,23,74,1,0,0,0,0,98,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,33,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7437","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-08-21,0,3,8,1,0,0,0,0,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,3,"Mon","(41.79821072626856,-87.73692496319906)",2007
"7438","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-08-24,0,8,1,0,0,0,2,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,6,"Thu","(41.79821072626856,-87.73692496319906)",2007
"7439","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-09-05,0,7,7,1,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7440","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-09-12,0,5,9,0,0,0,0,0,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,37,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7441","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-09-19,0,7,0,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,4,"Tue","(41.79821072626856,-87.73692496319906)",2007
"7442","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2007-10-04,0,17,6,0,0,0,4,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,5,"Wed","(41.79821072626856,-87.73692496319906)",2007
"7443","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-06-11,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,4,"Tue","(41.79821072626856,-87.73692496319906)",2008
"7444","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-06-17,0,0,5,7,0,0,0,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7445","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-06-24,0,0,6,11,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7446","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-07-01,0,0,5,1,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7447","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-07-04,0,1,6,1,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,6,"Thu","(41.79821072626856,-87.73692496319906)",2008
"7448","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-07-11,0,2,5,1,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.79821072626856,-87.73692496319906)",2008
"7449","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-07-23,0,7,31,10,0,0,0,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,4,"Tue","(41.79821072626856,-87.73692496319906)",2008
"7450","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-07-28,0,0,7,2,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,2,"Sun","(41.79821072626856,-87.73692496319906)",2008
"7451","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-08-04,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,2,"Sun","(41.79821072626856,-87.73692496319906)",2008
"7452","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-08-12,0,2,58,5,0,0,0,0,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,33,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7453","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-08-19,0,0,20,1,0,0,4,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7454","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-08-25,0,6,95,24,0,0,2,0,127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,2,"Sun","(41.79821072626856,-87.73692496319906)",2008
"7455","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-09-03,0,5,32,1,0,0,0,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,4,"Tue","(41.79821072626856,-87.73692496319906)",2008
"7456","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-09-09,0,0,21,1,0,0,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,3,"Mon","(41.79821072626856,-87.73692496319906)",2008
"7457","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-09-15,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.79821072626856,-87.73692496319906)",2008
"7458","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2008-09-19,0,0,3,1,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,6,"Thu","(41.79821072626856,-87.73692496319906)",2008
"7459","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-05-28,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,22,5,"Wed","(41.79821072626856,-87.73692496319906)",2009
"7460","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-06-02,0,0,1,2,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22,3,"Mon","(41.79821072626856,-87.73692496319906)",2009
"7461","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-06-05,0,1,1,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7462","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-06-19,0,1,0,2,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7463","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-06-26,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7464","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-07-06,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,2,"Sun","(41.79821072626856,-87.73692496319906)",2009
"7465","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-07-10,0,1,15,1,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7466","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-07-17,0,1,4,1,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7467","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-07-24,0,1,3,1,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7468","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-07-31,0,1,8,0,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,31,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7469","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-08-07,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7470","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-08-13,0,1,6,3,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.79821072626856,-87.73692496319906)",2009
"7471","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-08-25,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,3,"Mon","(41.79821072626856,-87.73692496319906)",2009
"7472","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-09-03,0,0,1,3,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,5,"Wed","(41.79821072626856,-87.73692496319906)",2009
"7473","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-09-14,0,0,11,3,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.79821072626856,-87.73692496319906)",2009
"7474","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-09-17,0,0,5,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.79821072626856,-87.73692496319906)",2009
"7475","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2009-09-25,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.79821072626856,-87.73692496319906)",2009
"7476","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-06-18,0,0,4,4,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.79821072626856,-87.73692496319906)",2010
"7477","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-07-01,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,26,5,"Wed","(41.79821072626856,-87.73692496319906)",2010
"7478","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-07-13,0,0,12,7,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,3,"Mon","(41.79821072626856,-87.73692496319906)",2010
"7479","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-07-16,0,0,1,4,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.79821072626856,-87.73692496319906)",2010
"7480","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-07-23,0,0,14,9,0,0,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,6,"Thu","(41.79821072626856,-87.73692496319906)",2010
"7481","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-07-29,0,1,3,1,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.79821072626856,-87.73692496319906)",2010
"7482","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-08-05,0,0,14,1,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,5,"Wed","(41.79821072626856,-87.73692496319906)",2010
"7483","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-08-13,0,0,9,1,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.79821072626856,-87.73692496319906)",2010
"7484","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-08-19,0,1,2,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.79821072626856,-87.73692496319906)",2010
"7485","T114","41.79821072626856","-87.73692496319906","CDPH",FALSE,"GRAVID",2010-08-27,0,0,0,0,0,0,3,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,6,"Thu","(41.79821072626856,-87.73692496319906)",2010
