"trap.name","lat","lng","lat.lng.src","satellite.ind","trap_type","date","erraticus.NumMosquitos","pipiens.NumMosquitos","pipiens_restuans.NumMosquitos","restuans.NumMosquitos","salinarius.NumMosquitos","tarsalis.NumMosquitos","territans.NumMosquitos","unspecified.NumMosquitos","tot.NumMosquitos","erraticus.WnvPresent","pipiens.WnvPresent","pipiens_restuans.WnvPresent","restuans.WnvPresent","salinarius.WnvPresent","tarsalis.WnvPresent","territans.WnvPresent","unspecified.WnvPresent","any.WnvPresent","location","yr","mo","wk","day.of.wk","day.of.wk.name"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2008-09-19,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2008,9,38,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2008-09-29,0,0,5,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2008,9,39,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-05-28,0,0,1,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,5,22,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-06-19,0,1,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,6,25,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-06-29,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,6,26,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-07-06,0,2,1,1,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,7,27,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-07-13,0,0,10,9,0,0,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,7,28,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-07-17,0,1,17,6,0,0,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,7,29,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-07-31,0,0,1,3,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,7,31,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-08-13,0,0,3,1,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,8,33,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-08-27,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,8,35,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-09-03,0,1,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,9,36,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-09-14,0,0,12,3,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,9,37,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-09-17,0,1,2,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,9,38,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-09-25,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,9,39,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2009-10-01,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2009,10,40,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-06-11,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,6,24,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-06-18,0,0,2,2,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,6,25,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-06-25,0,0,13,12,0,0,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,6,26,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-07-02,0,2,10,9,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,7,27,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-07-13,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,7,28,3,"Mon"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-07-26,0,21,134,4,0,0,0,0,159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,7,30,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-07-30,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,7,31,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-08-13,0,0,8,2,0,0,1,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,8,33,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-08-20,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,8,34,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-09-02,0,0,4,0,0,0,0,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2010,9,35,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-09-13,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,9,37,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-09-17,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,9,38,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2010-10-01,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2010,10,40,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-06-17,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,6,24,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-06-24,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,6,25,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-07-11,0,0,37,21,0,0,1,0,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,7,28,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-07-15,0,0,38,32,0,0,1,0,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,7,28,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-07-25,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,7,30,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-07-29,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,7,30,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-08-05,0,5,5,6,0,0,0,0,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,8,31,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-08-12,0,0,11,4,0,0,1,0,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,8,32,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-08-19,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,8,33,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-08-26,0,0,12,5,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,8,34,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-09-02,0,1,0,3,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,9,35,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-09-12,0,2,13,1,0,0,1,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,9,37,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-09-16,0,8,14,4,0,0,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,9,37,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-09-23,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,9,38,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2011-09-30,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2011,9,39,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-06-08,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,6,23,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-06-15,0,0,1,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,6,24,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-06-21,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,6,25,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-07-09,0,1,12,2,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,7,28,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-07-13,0,1,8,2,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,7,28,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-07-20,0,4,21,10,0,0,0,0,35,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2012,7,29,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-07-27,0,1,10,7,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,7,30,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-08-03,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,8,31,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-08-10,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,8,32,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-08-17,0,1,8,8,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,8,33,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-09-10,0,0,2,4,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,9,37,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-09-13,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,9,37,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2012-09-20,0,4,2,0,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2012,9,38,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-06-07,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,6,23,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-06-14,0,0,1,13,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,6,24,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-07-08,0,0,29,86,0,0,0,0,115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,7,27,2,"Sun"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-07-12,0,0,12,32,0,0,0,0,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,7,28,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-07-19,0,0,2,6,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,7,29,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-07-25,0,0,0,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,7,30,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-08-01,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,8,31,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-08-08,0,17,0,6,0,0,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,8,32,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-08-15,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,8,33,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-08-22,0,3,3,4,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,8,34,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-08-29,0,9,2,0,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,8,35,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-09-06,0,10,0,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,9,36,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-09-12,0,4,0,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,9,37,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-09-19,0,0,16,0,0,0,0,0,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,9,38,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2013-09-26,0,6,4,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2013,9,39,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-06-05,0,0,47,0,0,0,0,0,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,6,23,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-06-12,0,0,5,30,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,6,24,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-06-19,0,0,0,32,0,0,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,6,25,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-06-26,0,0,0,29,0,0,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,6,26,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-07-03,0,0,0,14,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,7,27,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-07-10,0,0,0,7,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,7,28,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-07-17,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,7,29,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-07-24,0,2,3,0,1,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,7,30,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-07-31,0,10,18,12,0,0,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,7,31,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-08-07,0,22,2,0,0,0,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,8,32,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-08-14,0,19,12,12,0,0,0,0,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2014,8,33,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-08-21,0,5,5,1,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,8,34,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-08-28,0,56,65,36,0,0,0,0,157,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2014,8,35,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-09-05,0,8,57,16,0,0,0,0,81,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2014,9,36,6,"Thu"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-09-11,0,0,8,0,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,9,37,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-09-18,0,20,20,13,0,0,0,0,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,9,38,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-09-25,0,16,9,1,0,0,0,0,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.71054240215372,-87.58455893336821)",2014,9,39,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2014-10-02,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2014,10,40,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2015-06-11,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2015,6,24,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2015-06-18,0,0,0,9,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2015,6,25,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2015-06-25,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2015,6,26,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2015-07-02,0,0,1,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2015,7,27,5,"Wed"
"T138","41.71054240215372","-87.58455893336821","CDPH",FALSE,"GRAVID",2015-07-09,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.71054240215372,-87.58455893336821)",2015,7,28,5,"Wed"
